Ano;Município (Código);Município;area_lavouras;despesa_insumos;despesa_lavouras;despesa_terras;CR_sicor;pessoal_ocupado;qtde_maquinas;qtde_tratores;receita_lavouras;uso_adubos;uso_agrotoxicos;uso_assistencia_tecnica;uso_corretivos;producao;pib_agro
2017;4205001;Dionísio Cerqueira - SC;13410,6;38102;27832;26485;32021772,46;2800;844;404;31598;874;843;503;191;119329;65094
2017;4205100;Dona Emma - SC;1879,3;5136;NA;3759;4942321,68;1415;423;302;NA;361;347;188;167;23305;23099
2017;4205159;Doutor Pedrinho - SC;NA;2320;NA;NA;2640869,08;785;289;226;NA;203;130;248;71;11262;7282
2017;4205175;Entre Rios - SC;1785,3;4149;NA;2379;3521287,66;1347;91;51;NA;229;304;165;22;15311;15026
2017;4205191;Ermo - SC;3602,1;6772;15502;7462;45269684,17;540;327;195;23695;188;178;147;96;27914;31076
2017;4205209;Erval Velho - SC;3925,2;17372;7873;9416;15074081,29;1240;515;236;9264;313;305;238;98;54731;52842
2017;4205308;Faxinal dos Guedes - SC;11683,2;68041;NA;NA;23815291,63;1838;674;324;NA;393;379;302;229;130763;92824
2017;4205357;Flor do Sertão - SC;1375,0;4283;NA;2892;4489920,40;653;118;68;NA;220;224;184;23;16939;13480
2017;4205407;Florianópolis - SC;373,3;NA;1028;NA;6033265,41;595;51;40;1893;67;4;97;25;13951;46881
2017;4205431;Formosa do Sul - SC;NA;9282;NA;2992;8452233,53;779;167;145;NA;290;342;344;17;32477;16043
2017;4205456;Forquilhinha - SC;11208,2;24615;49058;29146;39313468,89;1842;909;574;71870;506;453;390;210;88684;58396
2017;4205506;Fraiburgo - SC;17620,2;65308;141345;56602;71422247,49;7007;1634;871;211418;740;692;377;260;276998;119864
2017;4205555;Frei Rogério - SC;4617,3;12446;NA;NA;14541608,67;1644;679;344;NA;378;341;268;230;55168;30974
2017;4205605;Galvão - SC;5101,2;17239;14494;10175;22365210,29;912;423;203;13928;243;229;209;105;42521;23789
2017;4205704;Garopaba - SC;346,5;1162;NA;NA;704206,40;488;17;11;NA;187;11;43;26;5186;12885
2017;4205803;Garuva - SC;4417,1;6599;12033;5823;2575498,31;1051;239;191;25909;258;172;224;72;41169;21761
2017;4205902;Gaspar - SC;2606,3;10253;8411;NA;7302832,95;1065;461;326;19830;315;330;127;62;24127;26436
2017;4206009;Governador Celso Ramos - SC;NA;369;NA;NA;875488,88;202;16;16;NA;18;5;33;5;4980;39964
2017;4206108;Grão-Pará - SC;2663,2;52664;NA;7810;17934644,41;2618;948;637;NA;592;641;559;200;134119;77760
2017;4206207;Gravatal - SC;778,4;5228;2198;1658;3336505,54;1248;100;68;NA;368;168;208;48;17042;13416
2017;4206306;Guabiruba - SC;236,4;1433;948;308;200626,67;624;114;109;3057;146;55;12;35;5672;4022
2017;4206405;Guaraciaba - SC;11725,1;60550;20197;28537;103486124,81;3350;1533;667;26939;1069;1058;586;292;187607;83326
2017;4206504;Guaramirim - SC;5133,7;8502;15366;NA;7751569,48;763;562;395;40087;352;363;182;68;48143;63025
2017;4206603;Guarujá do Sul - SC;3644,3;14445;5869;8703;17080092,26;1052;271;145;8009;325;321;196;55;39808;19227
2017;4206652;Guatambú - SC;5391,3;17486;8011;8083;12115160,70;1676;496;295;13671;420;389;247;109;172040;59545
2017;4206702;Herval d'Oeste - SC;3312,8;6579;NA;NA;14886391,99;1149;487;271;10752;420;418;393;68;39834;25429
2017;4206751;Ibiam - SC;2261,8;6747;3724;NA;12125604,05;944;533;212;5922;300;276;223;59;30523;16301
2017;4206801;Ibicaré - SC;2944,5;13248;6573;6036;16610015,75;1404;547;234;8943;447;470;252;94;41943;36435
2017;4206900;Ibirama - SC;1495,9;3254;5253;1947;2493093,78;1470;434;370;12175;439;481;254;115;15763;22345
2017;4207007;Içara - SC;6054,3;15698;NA;14068;39561638,61;3067;1302;670;NA;809;618;524;265;84826;77978
2017;4207106;Ilhota - SC;2679,0;5314;8250;5006;4883954,19;816;229;198;20521;186;172;66;43;34001;30822
2017;4207205;Imaruí - SC;4396,7;8766;NA;8001;8938867,19;2143;247;169;NA;689;302;219;118;40676;58299
2017;4207304;Imbituba - SC;2455,1;5912;NA;NA;4355506,35;629;124;82;15178;277;32;56;53;22174;35707
2017;4207403;Imbuia - SC;4742,9;34836;47825;NA;43101686,87;2595;1324;902;54444;738;739;649;402;71680;33655
2017;4207502;Indaial - SC;1287,9;4713;4233;2365;10733903,05;1658;392;371;12276;531;165;278;100;22861;17018
2017;4207577;Iomerê - SC;3029,0;41444;4623;NA;26982608,56;1058;668;318;6273;265;259;192;79;122819;49500
2017;4207601;Ipira - SC;2750,4;11221;2440;4927;11808183,57;1529;419;201;6242;500;485;359;81;33317;25882
2017;4207650;Iporã do Oeste - SC;5209,7;31792;NA;NA;44531553,78;2168;945;486;NA;832;793;663;171;114841;90332
2017;4207684;Ipuaçu - SC;11496,6;25030;28707;NA;20638975,36;1629;686;300;43538;555;553;352;201;74554;50118
2017;4207700;Ipumirim - SC;3862,5;16102;3546;6045;12549756,49;2517;870;362;8139;755;711;586;75;76047;63005
2017;4207759;Iraceminha - SC;5114,4;19232;12344;12219;23454240,75;1733;695;366;19136;594;579;500;114;66402;39257
2017;4207809;Irani - SC;6016,4;25974;10914;NA;19801952,30;1759;599;249;17585;517;494;454;70;70811;46774
2017;4207858;Irati - SC;1755,6;5139;1981;2960;4844220,57;680;146;81;3858;245;271;131;25;17224;8286
2017;4207908;Irineópolis - SC;18338,5;36450;55704;35947;37118870,98;4331;2138;1441;136404;1317;1293;1085;868;158219;128576
2017;4208005;Itá - SC;2107,3;13013;3447;3746;149824013,28;1472;331;183;5698;552;519;461;73;56554;42358
2017;4208104;Itaiópolis - SC;31550,6;66963;120586;64147;67696859,78;6432;2800;1947;228195;2224;2049;1759;1266;346388;214299
2017;4208203;Itajaí - SC;1677,7;4711;NA;NA;2386655841,17;671;226;201;NA;154;118;102;52;39414;56637
2017;4208302;Itapema - SC;237,5;729;715;713;531575,74;144;36;28;1841;28;12;24;6;2606;6463
2017;4208401;Itapiranga - SC;7259,2;51072;10290;19562;50314833,78;3271;1184;562;16641;1035;997;786;206;165542;123036
2017;4208450;Itapoá - SC;560,9;605;1471;NA;373501,70;239;43;39;4474;62;40;38;14;4541;12780
2017;4208500;Ituporanga - SC;12355,0;76878;101843;57889;68017674,12;5099;2952;2093;133144;1523;1496;1221;784;165968;127907
2017;4208609;Jaborá - SC;3509,9;13771;3238;NA;19660885,61;1402;641;322;5384;433;410;352;71;82087;58190
2017;4208708;Jacinto Machado - SC;12171,1;17751;34569;NA;149484174,59;2260;1062;706;65426;789;741;478;339;76968;78063
2017;4208807;Jaguaruna - SC;4868,1;17945;NA;10835;15813400,43;1034;560;377;NA;349;259;149;58;57503;80159
2017;4208906;Jaraguá do Sul - SC;8660,8;6604;10565;5515;20900850,51;1559;483;430;26664;554;408;308;218;33900;71530
2017;4208955;Jardinópolis - SC;1593,0;6449;NA;NA;11184833,96;657;148;95;NA;209;209;177;19;21147;12656
2017;4209003;Joaçaba - SC;4331,8;15470;NA;NA;41506376,76;2014;719;419;NA;610;583;379;87;69574;56608
2017;4209102;Joinville - SC;6104,9;15643;21934;11147;25689335,65;3401;967;793;50669;1037;700;503;301;82473;88447
2017;4209151;José Boiteux - SC;1856,6;5225;8780;4157;5116205,16;1501;414;395;24168;385;339;311;123;28806;33174
2017;4209177;Jupiá - SC;3048,1;10931;NA;NA;11244828,20;922;392;183;5544;296;274;190;97;28761;16809
2017;4209201;Lacerdópolis - SC;2077,4;9493;1669;3145;18167542,88;600;566;205;NA;181;167;192;29;42462;29544
2017;4209300;Lages - SC;13837,9;36736;38831;38508;74356095,81;4518;1317;823;NA;812;312;382;470;164489;109699
2017;4209409;Laguna - SC;1135,7;3123;3754;NA;6087562,93;414;63;43;7229;59;16;55;14;13711;75882
2017;4209458;Lajeado Grande - SC;2147,6;9225;NA;6472;8349455,32;768;228;132;NA;235;223;225;42;24342;16033
2017;4209508;Laurentino - SC;931,0;4753;NA;2291;14040113,78;585;215;190;NA;185;175;176;61;17855;18834
2017;4209607;Lauro Müller - SC;881,5;10281;5902;NA;18152088,50;1253;303;161;7063;313;190;280;124;37190;39162
2017;4209706;Lebon Régis - SC;9651,7;28091;NA;32603;27019804,70;3233;855;534;NA;580;530;467;210;127614;81133
2017;4209805;Leoberto Leal - SC;3136,3;10070;NA;9270;12281649,60;1821;816;772;NA;605;593;484;324;46440;39917
2017;4209854;Lindóia do Sul - SC;3613,1;16332;2948;NA;12399248,81;1828;736;300;6227;579;574;472;93;57127;44149
2017;4209904;Lontras - SC;1903,4;5665;NA;NA;2976347,53;1310;516;420;NA;402;391;255;132;39476;27564
2017;4210001;Luiz Alves - SC;6060,1;19461;37965;NA;9688957,97;1663;452;408;77438;497;472;408;241;80737;41626
2017;4210035;Luzerna - SC;NA;10957;NA;NA;5978603,17;785;301;163;NA;274;263;149;80;29291;22035
2017;4210050;Macieira - SC;2138,4;10697;NA;7551;6491143,52;956;429;209;NA;245;234;180;93;33742;16262
2017;4210100;Mafra - SC;38972,1;75884;124117;74101;143586255,23;5685;3305;1912;NA;1746;1649;1284;970;388786;235804
2017;4210209;Major Gercino - SC;1498,7;2880;3589;NA;4219777,16;972;282;272;10852;322;307;99;131;15254;10396
2017;4210308;Major Vieira - SC;14583,4;25863;53377;28774;26693881,76;2866;1101;716;79339;915;866;528;488;105801;70408
2017;4210407;Maracajá - SC;2178,7;6267;NA;5243;8193982,14;653;199;142;13587;203;159;163;75;20014;13053
2017;4210506;Maravilha - SC;7020,7;24266;NA;16836;30573708,07;2179;737;406;NA;817;786;594;151;72572;42903
2017;4210555;Marema - SC;2000,8;13784;NA;NA;13800273,63;1026;456;229;NA;317;287;282;37;50780;31033
2017;4210605;Massaranduba - SC;9519,3;22739;34108;NA;46882457,07;2537;1065;795;93689;1014;1009;553;385;106842;93414
2017;4210704;Matos Costa - SC;1532,8;2658;NA;3208;2445496,49;1181;174;120;NA;269;223;111;142;42831;17626
2017;4210803;Meleiro - SC;10720,9;18774;43589;NA;43559665,01;1381;1038;617;59826;448;417;338;199;71722;56004
2017;4210852;Mirim Doce - SC;NA;7113;6608;NA;7383812,20;1013;315;219;11742;282;297;78;75;23287;15112
2017;4210902;Modelo - SC;3555,8;15552;8101;NA;14073212,68;962;319;178;13591;303;286;240;117;51924;25731
2017;4211009;Mondaí - SC;4266,2;20908;6471;9513;96979309,37;2517;631;316;15160;758;747;526;99;80057;48164
2017;4211058;Monte Carlo - SC;4908,3;12002;34972;NA;4789993,71;1819;300;179;62048;201;177;89;60;92118;21940
2017;4211108;Monte Castelo - SC;6061,8;6073;9496;5078;12835115,36;1571;425;296;22794;353;329;209;232;36871;35202
2017;4211207;Morro da Fumaça - SC;1034,6;2395;NA;NA;32357067,33;551;232;139;NA;158;179;84;53;10085;8118
2017;4211256;Morro Grande - SC;NA;7063;NA;NA;7638114,81;990;457;303;NA;276;266;224;112;31949;31575
2017;4211306;Navegantes - SC;713,7;1770;2254;1495;7080555,02;254;49;44;6169;47;29;60;26;9770;67041
2017;4211405;Nova Erechim - SC;1880,4;11898;NA;5904;21818571,89;1069;309;193;NA;255;256;239;63;38904;31076
2017;4211454;Nova Itaberaba - SC;2315,9;7594;2499;3766;16816614,10;1390;287;195;7229;481;465;345;88;38723;27341
2017;4211504;Nova Trento - SC;1820,3;2892;7066;2327;2773404,07;1150;351;350;19457;406;217;121;135;17237;12770
2017;4211603;Nova Veneza - SC;8666,3;16470;34927;21281;26106868,71;1238;790;474;52237;412;410;445;251;73152;47916
2017;4211652;Novo Horizonte - SC;NA;11399;4940;NA;11731408,25;1146;387;186;8724;380;383;257;25;35427;23735
2017;4211702;Orleans - SC;3430,9;41195;17895;10407;21806562,61;3179;1110;683;41862;869;704;701;286;131103;104779
2017;4211751;Otacílio Costa - SC;NA;16182;26141;NA;15426684,71;1467;472;307;30031;327;228;200;184;128094;67507
2017;4211801;Ouro - SC;4741,8;16883;5970;8349;35536716,47;1857;1071;484;8654;599;564;467;84;71319;52857
2017;4211850;Ouro Verde - SC;11319,9;23946;26049;NA;18540964,20;983;534;257;45955;275;277;217;119;70926;43680
2017;4211876;Paial - SC;1659,0;3514;NA;1556;3327631,20;859;194;104;NA;290;294;185;42;20167;14306
2017;4211892;Painel - SC;1412,9;6406;NA;9146;14896547,38;1606;253;185;17866;264;65;101;190;33786;29789
2017;4211900;Palhoça - SC;824,6;5697;2187;NA;1971519,22;549;77;55;NA;83;29;99;41;14169;57362
2017;4212007;Palma Sola - SC;9715,4;33602;18776;19892;29447344,96;1598;465;209;23355;470;479;244;151;97200;56885
2017;4212056;Palmeira - SC;NA;4818;5922;NA;2832309,16;1170;287;175;5204;308;141;152;186;24890;27478
2017;4212106;Palmitos - SC;9253,5;39948;19314;23791;256900438,21;3845;1538;797;31575;1274;1283;1052;332;146885;157606
2017;4212205;Papanduva - SC;22415,3;52397;68783;40751;58422396,39;3123;1431;986;114974;1115;1092;824;491;154479;118361
2017;4212239;Paraíso - SC;4818,9;15657;8343;NA;14043279,97;1594;489;220;16017;574;567;321;135;52006;27383
2017;4212254;Passo de Torres - SC;769,8;1933;2068;NA;1443469,92;233;58;47;3803;71;41;30;14;8866;15763
2017;4212270;Passos Maia - SC;9811,2;24955;NA;NA;29441937,38;2505;486;263;NA;578;595;181;394;137099;72659
2017;4212304;Paulo Lopes - SC;1103,4;2387;NA;NA;1285814,99;422;66;59;NA;85;36;136;35;14956;28550
2017;4212403;Pedras Grandes - SC;1391,9;8670;6222;3471;5588643,45;1061;316;207;12473;282;234;186;150;28776;62044
2017;4212502;Penha - SC;126,4;1174;304;NA;2819046,21;311;32;26;833;27;25;73;15;5880;41788
2017;4212601;Peritiba - SC;2342,3;9164;1968;4109;8337985,20;890;365;150;4518;342;230;198;58;31850;19294
2017;4212650;Pescaria Brava - SC;169,1;969;NA;350;198648,22;751;39;28;NA;180;11;52;15;10448;4686
2017;4212700;Petrolândia - SC;6105,2;25998;NA;21865;28159227,30;2378;1359;984;NA;876;890;600;389;75548;67606
2017;4212809;Balneário Piçarras - SC;854,7;5320;NA;NA;2496951,96;359;116;96;NA;77;68;75;45;25943;19573
2017;4212908;Pinhalzinho - SC;4595,9;242397;12829;11101;58407453,15;2051;644;353;19021;627;588;438;136;69748;45972
2017;4213005;Pinheiro Preto - SC;2545,3;9939;13031;6304;12254032,98;946;446;231;20161;176;172;152;71;33755;23807
2017;4213104;Piratuba - SC;2533,9;6130;3160;NA;8084116,27;1109;276;164;7725;416;387;237;58;28643;22547
2017;4213153;Planalto Alegre - SC;1510,9;5405;2105;2701;5341048,69;854;249;147;NA;263;312;239;18;28938;43476
2017;4213203;Pomerode - SC;670,9;5768;2025;NA;732026,60;1562;274;264;7751;517;245;326;42;17578;15295
2017;4213302;Ponte Alta - SC;NA;9992;11450;10259;12147291,91;1109;277;172;NA;219;141;174;104;48191;37470
2017;4213351;Ponte Alta do Norte - SC;1063,6;1595;1529;3386;3383860,16;332;112;75;3918;41;27;44;33;113038;48702
2017;4213401;Ponte Serrada - SC;6045,7;32003;NA;NA;17954577,23;1093;360;180;23075;302;287;161;115;101352;61399
2017;4213500;Porto Belo - SC;144,2;1269;NA;NA;6539923,80;179;73;57;720;37;15;30;12;5071;17090
2017;4213609;Porto União - SC;11598,8;19769;23024;14911;17566085,15;3197;1272;756;39653;845;712;496;411;75855;67970
2017;4213708;Pouso Redondo - SC;NA;17739;NA;20394;68585491,54;2831;1024;732;NA;890;810;582;275;66086;56786
2017;4213807;Praia Grande - SC;4094,3;7093;13165;NA;12396026,93;762;316;224;23900;296;255;124;62;27124;21207
2017;4213906;Presidente Castello Branco - SC;1740,1;6337;NA;2393;6001775,70;758;385;156;2820;240;234;195;32;25086;18636
2017;4214003;Presidente Getúlio - SC;4912,4;19110;17457;10172;19020477,89;2848;1322;756;30338;778;740;531;305;71866;45078
2017;4214102;Presidente Nereu - SC;NA;6321;9103;NA;3351941,69;984;377;325;16707;303;317;212;104;24981;23505
2017;4214151;Princesa - SC;NA;13352;2508;NA;13201763,01;1085;376;203;3334;367;368;229;93;42904;19356
2017;4214201;Quilombo - SC;8577,3;33655;21340;20782;114535439,63;3045;818;457;26246;881;939;763;185;99220;69103
2017;4214300;Rancho Queimado - SC;1249,5;7280;NA;NA;6716569,02;883;443;353;NA;302;237;219;193;22517;29524
2017;4214409;Rio das Antas - SC;6975,0;34627;19719;14801;29184499,13;2575;1282;581;29806;560;511;374;209;116796;80185
2017;4214508;Rio do Campo - SC;6451,8;17500;NA;14116;24958922,91;1979;813;590;NA;678;678;410;364;80014;52781
2017;4214607;Rio do Oeste - SC;5255,9;25270;NA;13323;22234373,52;2092;1098;754;NA;689;674;574;301;90707;68028
2017;4214706;Rio dos Cedros - SC;2268,4;7665;5917;3680;2931631,85;1451;434;343;14855;381;353;291;77;26348;24890
2017;4214805;Rio do Sul - SC;1976,3;8299;7169;NA;134051071,78;1588;424;352;13072;444;424;221;108;27076;17505
2017;4214904;Rio Fortuna - SC;1695,7;26132;NA;NA;7717591,65;1929;697;503;NA;572;554;513;148;75144;47272
2017;4215000;Rio Negrinho - SC;11262,8;17674;27567;19311;20224081,19;2411;1083;652;56108;632;469;154;349;82224;66692
2017;4215059;Rio Rufino - SC;2150,7;5234;5734;NA;12380708,40;883;285;203;18560;245;223;62;156;22019;21564
2017;4215075;Riqueza - SC;3455,5;11062;8963;7276;19939395,21;1951;346;207;12644;565;597;461;78;48010;30232
2017;4215109;Rodeio - SC;1218,3;3244;4369;NA;2074417,10;714;225;196;9949;237;283;176;59;11930;15355
2017;4215208;Romelândia - SC;3993,3;22472;4977;NA;28925818,28;2433;520;258;7610;731;756;444;97;72495;28935
2017;4215307;Salete - SC;2698,1;11028;NA;4728;10597496,96;1963;574;381;NA;469;560;348;125;40935;25608
2017;4215356;Saltinho - SC;2975,2;11653;NA;6317;16150879,99;1320;275;150;NA;543;520;238;85;38942;27556
2017;4215406;Salto Veloso - SC;1772,1;21023;2891;3342;6663992,97;693;401;147;3125;197;191;165;39;46558;20507
2017;4215455;Sangão - SC;1002,2;7143;NA;NA;3929292,46;458;159;107;NA;155;124;66;10;13679;15577
2017;4215505;Santa Cecília - SC;NA;10390;17125;13131;12915437,03;1612;359;248;NA;146;91;118;111;210879;53611
2017;4215554;Santa Helena - SC;2532,0;7846;NA;NA;10860425,23;801;264;139;NA;304;302;245;58;31298;18626
2017;4215604;Santa Rosa de Lima - SC;NA;8322;1058;1403;2970903,72;1029;245;217;NA;279;244;78;97;24728;13879
2017;4215653;Santa Rosa do Sul - SC;2806,2;6418;11994;7051;6897189,77;1153;320;238;28006;451;388;258;200;32298;35870
2017;4215679;Santa Terezinha - SC;14689,2;28263;59587;27151;28659214,15;6351;1979;1582;124879;1856;1830;1329;854;135452;98648
2017;4215687;Santa Terezinha do Progresso - SC;1965,1;6352;2568;3209;8883490,92;1272;138;73;6152;462;497;230;42;26021;18951
2017;4215695;Santiago do Sul - SC;2090,6;4964;2335;3048;7918100,58;526;143;77;4882;177;180;169;37;21533;10002
2017;4215703;Santo Amaro da Imperatriz - SC;440,8;7780;1108;NA;2668951,36;814;163;133;NA;189;123;148;108;25390;20005
2017;4215752;São Bernardino - SC;3093,4;11986;NA;NA;13391817,81;1348;329;150;NA;376;363;154;63;39915;18995
2017;4215802;São Bento do Sul - SC;2720,2;4825;7045;4504;5649731,62;1300;593;342;18708;360;253;224;121;33500;54384
2017;4215901;São Bonifácio - SC;1123,6;5370;1716;2037;2176158,21;1273;306;265;4144;383;292;274;101;22629;14137
2017;4216008;São Carlos - SC;4085,7;36001;6608;12516;32870693,05;2557;935;405;11806;664;676;597;102;114351;68481
2017;4216057;São Cristóvão do Sul - SC;NA;1475;1236;1844;1516922,34;577;90;69;2583;71;46;78;37;33215;19982
2017;4216107;São Domingos - SC;17896,8;47046;NA;NA;38045043,42;1934;1137;538;NA;631;608;512;207;132971;82165
2017;4216206;São Francisco do Sul - SC;279,6;2156;NA;NA;4131748,57;438;77;65;5327;74;28;62;27;13372;20602
2017;4216255;São João do Oeste - SC;4875,1;36215;NA;13398;46978648,01;2118;890;415;NA;735;730;570;95;126475;64295
2017;4216305;São João Batista - SC;868,9;2263;1676;1016;2320955,06;1143;106;104;13473;227;57;454;44;26622;18108
2017;4216354;São João do Itaperiú - SC;2516,2;7562;14958;NA;6570952,80;765;303;249;24697;194;164;142;71;32482;31056
2017;4216404;São João do Sul - SC;5934,6;11216;22017;13696;15207025,50;1653;487;367;44432;665;608;434;300;52578;66945
2017;4216503;São Joaquim - SC;9248,1;72468;163570;71809;138251049,28;10122;3082;2544;376079;1671;1403;1710;1221;283430;327271
2017;4216602;São José - SC;79,6;966;NA;346;59042,54;232;23;23;NA;61;11;36;17;3053;10250
2017;4216701;São José do Cedro - SC;9744,6;49348;9171;19894;122251142,16;3281;920;450;16276;1057;1068;611;252;142348;76123
2017;4216800;São José do Cerrito - SC;NA;21245;33144;21833;37614608,21;4880;967;558;51944;1345;1047;409;476;83010;71404
2017;4216909;São Lourenço do Oeste - SC;NA;29621;12304;NA;30136433,60;3057;1145;527;19482;1033;959;217;100;93556;55846
2017;4217006;São Ludgero - SC;666,7;40393;NA;NA;7790214,35;1139;262;185;NA;262;248;141;57;124716;90216
2017;4217105;São Martinho - SC;1028,9;6054;1502;1569;5134798,21;1097;188;151;3921;308;352;196;84;22079;17668
2017;4217154;São Miguel da Boa Vista - SC;NA;9470;4296;NA;8465812,87;999;191;103;6488;361;354;243;41;29381;12794
2017;4217204;São Miguel do Oeste - SC;5281,3;18327;NA;10349;20943803,91;2366;547;317;NA;788;727;421;127;67679;71172
2017;4217253;São Pedro de Alcântara - SC;502,4;2208;1253;NA;979333,43;775;75;74;10161;235;136;156;73;15620;8595
2017;4217303;Saudades - SC;6602,6;35581;14491;15808;32186747,54;2909;754;415;18085;983;993;647;211;95894;69301
2017;4217402;Schroeder - SC;773,2;2392;2836;NA;1994265,45;451;76;70;12407;135;118;21;63;8801;35075
2017;4217501;Seara - SC;5398,7;47754;4194;9695;45418375,88;3424;1184;470;9482;1025;879;773;178;151732;101481
2017;4217550;Serra Alta - SC;NA;10949;NA;NA;6755932,55;890;352;186;NA;337;341;215;72;36401;24118
2017;4217600;Siderópolis - SC;1171,6;3380;3319;2168;4181526,90;1250;262;229;7160;328;331;281;151;21197;16091
2017;4217709;Sombrio - SC;4269,8;9035;20424;10039;9070516,97;1841;562;347;41682;535;470;337;290;42614;115537
2017;4217758;Sul Brasil - SC;2750,1;12412;NA;NA;10133006,50;1501;290;148;NA;414;424;223;17;37092;20323
2017;4217808;Taió - SC;6929,9;24117;23959;14519;36043771,61;3509;1583;1085;NA;1054;1101;654;359;97896;78907
2017;4217907;Tangará - SC;10175,4;29381;30416;NA;54370960,11;2932;1755;785;45013;715;701;516;240;102966;85690
