Ano;Código do Município;Município;"Valor adicionado bruto da Agropecuária, 
a preços correntes
(R$ 1.000)";"Produto Interno Bruto, 
a preços correntes
(R$ 1.000)";Atividade com maior valor adicionado bruto;Atividade com segundo maior valor adicionado bruto;Atividade com terceiro maior valor adicionado bruto
2017;5007976;Taquarussu;47307.51;109310.74;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços
2017;5008008;Terenos;141297.99;466114.10;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2017;5008305;Três Lagoas;1200165.80;10135687.14;Indústrias de transformação;Demais serviços;Produção florestal, pesca e aquicultura
2017;5008404;Vicentina;58841.19;214380.03;Indústrias de transformação;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços
2017;5100102;Acorizal;9060.01;71751.00;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2017;5100201;Água Boa;207616.49;985659.74;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Agricultura, inclusive apoio à agricultura e a pós colheita
2017;5100250;Alta Floresta;102865.45;1491733.49;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas
2017;5100300;Alto Araguaia;134287.17;839472.90;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social
2017;5100359;Alto Boa Vista;30266.70;108880.92;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços
2017;5100409;Alto Garças;208109.22;535501.07;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2017;5100508;Alto Paraguai;21065.50;115526.69;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2017;5100607;Alto Taquari;382714.05;969014.14;Agricultura, inclusive apoio à agricultura e a pós colheita;Indústrias de transformação;Demais serviços
2017;5100805;Apiacás;21376.44;141799.00;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2017;5101001;Araguaiana;24963.02;69030.00;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços
2017;5101209;Araguainha;3218.99;19543.05;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2017;5101258;Araputanga;24425.37;417616.66;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação
2017;5101308;Arenápolis;16499.35;169760.42;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas
2017;5101407;Aripuanã;55580.03;709641.63;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação
2017;5101605;Barão de Melgaço;19865.18;84816.37;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2017;5101704;Barra do Bugres;426982.47;1309167.75;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social
2017;5101803;Barra do Garças;83308.47;1754790.85;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas
2017;5101852;Bom Jesus do Araguaia;149093.21;268564.25;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços
2017;5101902;Brasnorte;317477.41;771302.59;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços
2017;5102504;Cáceres;136774.85;1816340.06;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas
2017;5102603;Campinápolis;56478.23;254735.95;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2017;5102637;Campo Novo do Parecis;1099259.97;2934609.09;Agricultura, inclusive apoio à agricultura e a pós colheita;Comércio e reparação de veículos automotores e motocicletas;Demais serviços
2017;5102678;Campo Verde;1000865.06;2427577.13;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2017;5102686;Campos de Júlio;524145.49;1239253.92;Agricultura, inclusive apoio à agricultura e a pós colheita;Comércio e reparação de veículos automotores e motocicletas;Demais serviços
2017;5102694;Canabrava do Norte;56145.54;111306.54;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária
2017;5102702;Canarana;317171.04;1162157.89;Comércio e reparação de veículos automotores e motocicletas;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços
2017;5102793;Carlinda;33869.00;162902.11;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2017;5102850;Castanheira;35268.79;135722.95;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços
2017;5103007;Chapada dos Guimarães;258404.42;693668.00;Produção florestal, pesca e aquicultura;Demais serviços;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação
2017;5103056;Cláudia;165924.26;409207.51;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços
2017;5103106;Cocalinho;42818.13;137949.03;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços
2017;5103205;Colíder;57188.34;850349.43;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas
2017;5103254;Colniza;60383.91;528779.95;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;Demais serviços
2017;5103304;Comodoro;115551.05;561040.42;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2017;5103353;Confresa;77320.22;724955.40;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas
2017;5103361;Conquista D'Oeste;11376.89;88291.73;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2017;5103379;Cotriguaçu;33224.38;201119.14;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços
2017;5103403;Cuiabá;32836.90;23307786.27;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social
2017;5103437;Curvelândia;43493.51;104924.18;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços
2017;5103452;Denise;334920.11;474873.19;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços
2017;5103502;Diamantino;976914.16;1957561.25;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2017;5103601;Dom Aquino;187176.84;336308.36;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social
2017;5103700;Feliz Natal;158493.12;393885.10;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços
2017;5103809;Figueirópolis D'Oeste;13219.33;58207.33;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços
2017;5103858;Gaúcha do Norte;214823.69;407267.60;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social
2017;5103908;General Carneiro;114378.94;197327.73;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços
2017;5103957;Glória D'Oeste;22888.25;68123.03;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços
2017;5104104;Guarantã do Norte;54064.12;740739.94;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas
2017;5104203;Guiratinga;140416.17;326070.60;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços
2017;5104500;Indiavaí;6462.42;57092.26;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços
2017;5104526;Ipiranga do Norte;334438.34;691924.87;Agricultura, inclusive apoio à agricultura e a pós colheita;Comércio e reparação de veículos automotores e motocicletas;Demais serviços
2017;5104542;Itanhangá;98983.48;241219.16;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços
2017;5104559;Itaúba;74689.92;177018.92;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social
2017;5104609;Itiquira;357886.92;1093849.40;Agricultura, inclusive apoio à agricultura e a pós colheita;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;Comércio e reparação de veículos automotores e motocicletas
